,x,y,elevation,extensions,encountered,shot,hit,recovered,code
1833,4.30268313,-77.18833887,470.3,0.21483.1958.31,NA,NA,NA,NA,2
1834,4.30266313,-77.18837587,470.7,0.62485.3958.07,NA,NA,NA,NA,2
1835,4.30261813,-77.18843387,471.9,0.36487.4957.85,NA,NA,NA,NA,2
1836,4.30257313,-77.18845887,473,0.31487.7957.82,NA,NA,NA,NA,2
1837,4.30258313,-77.18845387,473.7,0.21488.1957.77,NA,NA,NA,NA,2
1838,4.30258513,-77.18844687,473.8,0.05488.2957.76,NA,NA,NA,NA,2
1839,4.30258213,-77.18844087,473.8,0.05488.0957.78,NA,NA,NA,NA,2
1840,4.30258013,-77.18844087,473.9,0.05487.8957.79,NA,NA,NA,NA,2
1841,4.30258013,-77.18843587,473.9,0.00487.5957.82,NA,NA,NA,NA,2
1842,4.30257313,-77.18844187,473.9,0.26487.5957.82,NA,NA,NA,NA,2
1843,4.30255513,-77.18845187,474,0.21488.1957.77,NA,NA,NA,NA,2
1844,4.30254313,-77.18848387,474.2,0.46490.5957.51,NA,NA,NA,NA,2
1845,4.30253313,-77.18851187,474.7,0.31492.5957.28,NA,NA,NA,NA,2
1846,4.30248013,-77.18854187,475.7,0.41495.7956.96,NA,NA,NA,NA,2
1847,4.30243313,-77.18857187,476.7,0.36497.10956.70,NA,NA,NA,NA,2
1848,4.30238813,-77.18858587,477.6,0.15498.4956.65,NA,NA,NA,NA,2
1849,4.30238013,-77.18858687,477.7,0.10498.9956.60,NA,NA,NA,NA,2
1850,4.30237313,-77.18858887,477.8,0.15498.3956.66,NA,NA,NA,NA,2
1851,4.30237513,-77.18859887,477.9,0.05498.0956.69,NA,NA,NA,NA,2
1852,4.30237313,-77.18860587,477.9,0.10498.0956.69,NA,NA,NA,NA,2
1853,4.30237313,-77.18860387,477.9,0.05497.10956.70,NA,NA,NA,NA,2
1854,4.30236813,-77.18861087,478,0.05498.1956.68,NA,NA,NA,NA,2
1855,4.30236313,-77.18860887,478,0.15498.1956.68,NA,NA,NA,NA,2
1856,4.30235213,-77.18861387,478,0.00497.6956.74,NA,NA,NA,NA,2
1857,4.30235513,-77.18862087,478.1,0.05497.7956.74,NA,NA,NA,NA,2
1858,4.30234713,-77.18863587,478.1,0.26497.6956.76,NA,NA,NA,NA,2
1859,4.30233813,-77.18864887,478.1,0.05498.0956.71,NA,NA,NA,NA,2
1860,4.30233813,-77.18865687,478.1,0.05498.0956.73,NA,NA,NA,NA,2
1861,4.30233213,-77.18865687,478.1,0.05498.2956.71,NA,NA,NA,NA,2
1862,4.30232313,-77.18864887,478.1,0.26498.7956.66,NA,NA,NA,NA,2
1863,4.30232813,-77.18869887,478.5,0.00498.8956.66,NA,NA,NA,NA,2
1864,4.30232713,-77.18868587,478.6,0.10498.3956.72,NA,NA,NA,NA,2
1865,4.30232213,-77.18868187,478.6,0.05498.5956.71,NA,NA,NA,NA,2
1866,4.30231313,-77.18869087,478.8,0.05497.8956.79,NA,NA,NA,NA,2
1867,4.30230813,-77.18868187,478.9,0.00498.4956.72,NA,NA,NA,NA,2
1868,4.30230513,-77.18867687,478.9,0.10498.3956.73,NA,NA,NA,NA,2
1869,4.30230513,-77.18867587,479.1,0.05498.6956.70,NA,NA,NA,NA,2
1870,4.30228013,-77.18869087,479.4,0.21498.7956.71,NA,NA,NA,NA,2
1871,4.30226713,-77.18870087,479.4,0.10498.3956.75,NA,NA,NA,NA,2
1872,4.30225213,-77.18870387,479.5,0.21498.6956.72,NA,NA,NA,NA,2
1873,4.30224713,-77.18871087,479.5,0.05498.5956.75,NA,NA,NA,NA,2
1874,4.30224713,-77.18870887,479.5,0.05498.9956.70,NA,NA,NA,NA,2
1875,4.30224513,-77.18870887,479.5,0.05498.9956.70,NA,NA,NA,NA,2
1876,4.30225313,-77.18869887,479.5,0.10498.8956.71,NA,NA,NA,NA,2
1877,4.30226713,-77.18871887,480.4,0.10498.3956.77,NA,NA,NA,NA,2
1878,4.30225813,-77.18872087,480.6,0.15499.3956.68,NA,NA,NA,NA,2
1879,4.30224713,-77.18872887,480.6,0.10498.5956.77,NA,NA,NA,NA,2
1880,4.30224313,-77.18872887,480.6,0.10498.9956.72,NA,NA,NA,NA,2
1881,4.30226513,-77.18871887,481,0.05498.9956.72,NA,NA,NA,NA,2
1882,4.30229313,-77.18869887,481.3,0.10498.6956.77,NA,NA,NA,NA,2
1883,4.30229813,-77.18869087,481.3,0.15499.3956.70,NA,NA,NA,NA,2
1884,4.30230713,-77.18868087,481.6,0.10498.10956.73,NA,NA,NA,NA,2
1885,4.30230013,-77.18867687,481.7,0.15499.5956.69,NA,NA,NA,NA,2
1886,4.30228713,-77.18868687,481.7,0.10498.8956.77,NA,NA,NA,NA,2
1887,4.30227713,-77.18869587,481.7,0.15498.7956.78,NA,NA,NA,NA,2
1888,4.30228713,-77.18870887,482.1,0.05498.10956.75,NA,NA,NA,NA,2
1889,4.30228213,-77.18871087,482.1,0.41498.8956.77,NA,NA,NA,NA,2
1890,4.30229713,-77.18875387,483.1,0.46500.3956.61,NA,NA,NA,NA,2
1891,4.30229713,-77.18876187,484.2,0.36501.7956.46,NA,NA,NA,NA,2
1892,4.30231813,-77.18880087,486,0.41503.2956.30,NA,NA,NA,NA,2
1893,4.30232813,-77.18882087,487.5,0.15504.7956.14,NA,NA,NA,NA,2
1894,4.30224813,-77.18886187,488.4,0.46505.4956.05,NA,NA,NA,NA,2
1895,4.30224513,-77.18890187,491.2,0.46507.9955.76,NA,NA,NA,NA,2
1896,4.30224213,-77.18894387,492.2,0.21507.2955.84,NA,NA,NA,NA,2
1897,4.30221213,-77.18898887,494.3,0.15508.2955.71,NA,NA,NA,NA,2
1898,4.30220713,-77.18900387,494.4,0.05508.1955.72,NA,NA,NA,NA,2
1899,4.30220813,-77.18901187,494.4,0.15508.8955.63,NA,NA,NA,NA,2
1900,4.30220713,-77.18903087,494.5,0.05507.3955.77,NA,NA,NA,NA,2
1901,4.30220213,-77.18902887,494.5,0.10507.5955.75,NA,NA,NA,NA,2
1902,4.30220213,-77.18903587,494.6,0.10507.8955.72,NA,NA,NA,NA,2
1903,4.30220013,-77.18904087,494.6,0.10507.2955.76,NA,NA,NA,NA,2
1904,4.30219213,-77.18904687,494.6,0.10507.5955.73,NA,NA,NA,NA,2
1905,4.30218213,-77.18905187,494.6,0.21507.4955.74,NA,NA,NA,NA,2
1906,4.30216013,-77.18905187,494.6,0.15507.5955.73,NA,NA,NA,NA,2
1907,4.30213813,-77.18905587,494.6,0.26507.2955.77,NA,NA,NA,NA,2
1908,4.30213513,-77.18905687,494.7,0.15507.6955.72,NA,NA,NA,NA,2
1909,4.30212513,-77.18906187,494.8,0.10507.3955.75,NA,NA,NA,NA,2
1910,4.30212213,-77.18907087,494.8,0.10507.5955.75,NA,NA,NA,NA,2
1911,4.30211213,-77.18907387,494.8,0.21507.7955.73,NA,NA,NA,NA,2
1912,4.30211013,-77.18907387,494.8,0.21507.7955.73,1,1,1,1,2
1913,4.30209813,-77.18907687,494.7,0.00507.7955.73,NA,NA,NA,NA,2
1914,4.30210313,-77.18907887,494.7,0.10507.4955.78,NA,NA,NA,NA,2
1915,4.30211013,-77.18907187,494.7,0.15507.6955.76,NA,NA,NA,NA,2
1916,4.30212013,-77.18906687,494.7,0.00508.7955.64,NA,NA,NA,NA,2
1917,4.30211513,-77.18907087,494.8,0.10508.2955.69,NA,NA,NA,NA,2
1918,4.30210713,-77.18908887,494.8,0.15508.9955.62,NA,NA,NA,NA,2
1919,4.30210813,-77.18911387,495,0.26510.3955.47,NA,NA,NA,NA,2
1920,4.30210713,-77.18912387,495.6,0.21512.6955.23,NA,NA,NA,NA,2
1921,4.30208313,-77.18913387,495.8,0.15514.1955.05,NA,NA,NA,NA,2
1922,4.30207713,-77.18913887,495.9,0.10515.2954.93,NA,NA,NA,NA,2
1923,4.30206813,-77.18912887,495.9,0.21515.1954.94,NA,NA,NA,NA,2
1924,4.30206313,-77.18911387,495.9,0.15515.5954.88,NA,NA,NA,NA,2
1925,4.30206713,-77.18910687,496,0.00515.4954.89,NA,NA,NA,NA,2
1926,4.30205813,-77.18912087,496.1,0.05515.7954.86,NA,NA,NA,NA,2
1927,4.30202813,-77.18918187,497.6,0.05515.7954.86,NA,NA,NA,NA,2
1928,4.30202513,-77.18918187,497.6,0.15515.1954.92,NA,NA,NA,NA,2
1929,4.30200813,-77.18918887,497.7,0.21514.4955.00,NA,NA,NA,NA,2
1930,4.30198813,-77.18919587,497.7,0.21514.3955.01,NA,NA,NA,NA,2
1931,4.30194213,-77.18923387,498.2,0.10515.2954.91,NA,NA,NA,NA,2
1932,4.30192513,-77.18924587,498.7,0.10514.3954.99,NA,NA,NA,NA,2
1933,4.30192513,-77.18925087,498.8,0.05514.9954.94,NA,NA,NA,NA,2
1934,4.30191813,-77.18925687,498.8,0.10514.9954.94,NA,NA,NA,NA,2
1935,4.30190313,-77.18925887,498.9,0.21514.6954.98,NA,NA,NA,NA,2
1936,4.30188213,-77.18925387,499.1,0.05514.8954.95,NA,NA,NA,NA,2
1937,4.30187513,-77.18925087,499.1,0.05514.9954.94,NA,NA,NA,NA,2
1938,4.30185513,-77.18925187,499.4,0.15514.7954.97,NA,NA,NA,NA,2
1939,4.30184713,-77.18925887,499.4,0.10515.0954.95,NA,NA,NA,NA,2
1940,4.30184513,-77.18925887,499.4,0.05515.3954.92,NA,NA,NA,NA,2
1941,4.30184013,-77.18925387,499.4,0.21515.4954.91,NA,NA,NA,NA,2
1942,4.30182713,-77.18926687,499.5,0.15515.5954.90,NA,NA,NA,NA,2
1943,4.30181513,-77.18927687,499.5,0.15515.7954.88,NA,NA,NA,NA,2
1944,4.30181213,-77.18928687,499.5,0.00514.6954.99,NA,NA,NA,NA,2
1945,4.30181313,-77.18929387,499.5,0.21514.7954.98,NA,NA,NA,NA,2
1946,4.30180013,-77.18930187,499.5,0.15514.7954.98,NA,NA,NA,NA,2
1947,4.30179013,-77.18929887,499.5,0.10514.10954.97,NA,NA,NA,NA,2
1948,4.30179813,-77.18928687,499.6,0.05514.10954.97,NA,NA,NA,NA,2
1949,4.30181313,-77.18926887,499.6,0.26515.3954.94,NA,NA,NA,NA,2
1950,4.30182313,-77.18924587,500.3,0.05515.5954.92,NA,NA,NA,NA,2
1951,4.30182213,-77.18924387,500.3,0.00515.1954.96,NA,NA,NA,NA,2
1952,4.30182713,-77.18924687,500.3,0.10515.3954.95,NA,NA,NA,NA,2
1953,4.30182713,-77.18924187,500.3,0.05515.7954.91,NA,NA,NA,NA,2
1954,4.30181713,-77.18924087,500.3,0.10515.6954.92,NA,NA,NA,NA,2
1955,4.30181813,-77.18924187,500.3,0.10515.8954.90,NA,NA,NA,NA,2
1956,4.30182313,-77.18924387,500.3,0.05515.4954.94,NA,NA,NA,NA,2
1957,4.30182513,-77.18924187,500.4,0.05515.9954.91,NA,NA,NA,NA,2
1958,4.30182013,-77.18924387,500.4,0.05515.9954.91,NA,NA,NA,NA,2
1959,4.30181213,-77.18925587,500.4,0.10515.7954.93,NA,NA,NA,NA,2
1960,4.30181013,-77.18925687,500.4,0.05515.7954.93,NA,NA,NA,NA,2
1961,4.30182513,-77.18926087,500.5,0.10515.7954.93,NA,NA,NA,NA,2
1962,4.30184213,-77.18925587,500.5,0.21516.1954.89,NA,NA,NA,NA,2
1963,4.30186213,-77.18925087,500.6,0.21515.6954.94,NA,NA,NA,NA,2
1964,4.30187513,-77.18925187,500.6,0.05516.7954.84,NA,NA,NA,NA,2
1965,4.30187513,-77.18925387,500.6,0.10516.3954.89,NA,NA,NA,NA,2
1966,4.30185713,-77.18925587,500.8,0.15516.1954.91,NA,NA,NA,NA,2
1967,4.30184313,-77.18924687,500.9,0.15516.7954.86,NA,NA,NA,NA,2
1968,4.30185513,-77.18923687,501,0.15516.9954.84,NA,NA,NA,NA,2
1969,4.30185013,-77.18924187,501.1,0.10518.9954.63,NA,NA,NA,NA,2
1970,4.30183713,-77.18924587,501.2,0.15518.9954.63,NA,NA,NA,NA,2
1971,4.30185513,-77.18928087,502.4,0.21520.4954.49,NA,NA,NA,NA,2
1972,4.30184213,-77.18930387,502.5,0.21520.7954.44,NA,NA,NA,NA,2
1973,4.30183813,-77.18932387,502.5,0.15520.3954.48,NA,NA,NA,NA,2
1974,4.30183313,-77.18933187,502.6,0.21520.5954.47,NA,NA,NA,NA,2
1975,4.30168513,-77.18942187,505.1,0.72520.7954.43,NA,NA,NA,NA,2
1976,4.30162213,-77.18948087,506.3,0.62522.2954.28,NA,NA,NA,NA,2
1977,4.30165013,-77.18950587,508.9,0.26522.6954.23,NA,NA,NA,NA,2
1978,4.30162313,-77.18954087,509.8,0.31523.4954.15,NA,NA,NA,NA,2
1979,4.30154313,-77.18959587,511.9,0.46524.7953.99,NA,NA,NA,NA,2
1980,4.30151013,-77.18962087,513,0.21524.8953.98,NA,NA,NA,NA,2
1981,4.30149713,-77.18963187,513.1,0.15525.5953.91,NA,NA,NA,NA,2
1982,4.30146013,-77.18966087,514.6,0.15525.1953.93,NA,NA,NA,NA,2
1983,4.30141313,-77.18970887,516,0.10524.9953.95,NA,NA,NA,NA,2
1984,4.30139313,-77.18972687,516.3,0.10524.6953.98,NA,NA,NA,NA,2
1985,4.30137713,-77.18974687,516.4,0.26524.9953.93,NA,NA,NA,NA,2
1986,4.30136213,-77.18976587,516.7,0.10525.7953.87,NA,NA,NA,NA,2
1987,4.30135313,-77.18976887,516.7,0.10525.4953.90,NA,NA,NA,NA,2
1988,4.30134713,-77.18977087,516.7,0.05525.8953.86,NA,NA,NA,NA,2
1989,4.30134713,-77.18977187,516.7,0.15525.1953.93,NA,NA,NA,NA,2
1990,4.30134513,-77.18977587,516.7,0.15524.9953.95,NA,NA,NA,NA,2
1991,4.30133813,-77.18978087,516.8,0.10524.8953.96,NA,NA,NA,NA,2
1992,4.30134213,-77.18978087,516.9,0.10525.3953.91,NA,NA,NA,NA,2
1993,4.30135713,-77.18977687,517.1,0.10525.4953.88,NA,NA,NA,NA,2
1994,4.30136313,-77.18977187,517.3,0.10524.8953.96,NA,NA,NA,NA,2
1995,4.30135813,-77.18975387,517.5,0.31525.0953.92,NA,NA,NA,NA,2
1996,4.30136313,-77.18974387,517.7,0.15525.1953.91,NA,NA,NA,NA,2
1997,4.30136513,-77.18973187,517.8,0.00524.5953.97,NA,NA,NA,NA,2
1998,4.30136713,-77.18972387,517.9,0.15525.0953.94,NA,NA,NA,NA,2
1999,4.30136213,-77.18971387,517.9,0.05524.9953.95,NA,NA,NA,NA,2
2000,4.30136013,-77.18970687,518,0.10525.0953.94,NA,NA,NA,NA,2
2001,4.30136713,-77.18969887,518.1,0.00524.4954.00,NA,NA,NA,NA,2
2002,4.30137013,-77.18969587,518.2,0.10525.1953.91,NA,NA,NA,NA,2
2003,4.30138013,-77.18968187,518.2,0.10524.9953.95,NA,NA,NA,NA,2
2004,4.30137813,-77.18967387,518.3,0.10524.8953.96,NA,NA,NA,NA,2
2005,4.30137213,-77.18967087,518.4,0.05525.1953.93,NA,NA,NA,NA,2
2006,4.30137013,-77.18966887,518.4,0.10525.1953.93,NA,NA,NA,NA,2
2007,4.30137813,-77.18966387,518.4,0.10525.1953.95,NA,NA,NA,NA,2
2008,4.30138013,-77.18966887,518.5,0.10524.9953.97,NA,NA,NA,NA,2
2009,4.30137213,-77.18967087,518.5,0.15525.3953.93,NA,NA,NA,NA,2
2010,4.30135213,-77.18967587,518.6,0.05524.10953.96,NA,NA,NA,NA,2
2011,4.30134213,-77.18967687,518.6,0.15525.4953.92,NA,NA,NA,NA,2
2012,4.30133713,-77.18967687,518.7,0.05525.2953.96,NA,NA,NA,NA,2
2013,4.30134213,-77.18967087,518.8,0.10525.6953.91,NA,NA,NA,NA,2
2014,4.30134713,-77.18966087,518.8,0.10524.8954.00,NA,NA,NA,NA,2
2015,4.30135713,-77.18965887,518.9,0.00524.9953.99,NA,NA,NA,NA,2
2016,4.30135713,-77.18965687,519,0.10525.6953.91,NA,NA,NA,NA,2
2017,4.30136013,-77.18966087,519.1,0.00525.3953.95,NA,NA,NA,NA,2
2018,4.30136213,-77.18965587,519.1,0.05525.1953.98,NA,NA,NA,NA,2
2019,4.30135513,-77.18965087,519.2,0.05525.4953.95,NA,NA,NA,NA,2
2020,4.30135813,-77.18965187,519.3,0.00525.4953.95,NA,NA,NA,NA,2
2021,4.30135813,-77.18965387,519.4,0.00525.9953.90,NA,NA,NA,NA,2
2022,4.30136013,-77.18965087,519.5,0.05525.5953.94,NA,NA,NA,NA,2
2023,4.30136213,-77.18965087,519.7,0.05525.7953.94,NA,NA,NA,NA,2
2024,4.30136313,-77.18965187,520,0.05525.6953.95,NA,NA,NA,NA,2
2025,4.30136213,-77.18965187,520.1,0.05525.7953.94,NA,NA,NA,NA,2
2026,4.30135513,-77.18965187,520.2,0.05525.6953.95,NA,NA,NA,NA,2
2027,4.30135213,-77.18965087,520.3,0.00525.5953.96,NA,NA,NA,NA,2
2028,4.30134713,-77.18965587,520.3,0.15525.9953.92,NA,NA,NA,NA,2
2029,4.30134313,-77.18966587,520.3,0.05525.10953.93,NA,NA,NA,NA,2
2030,4.30135013,-77.18966587,520.4,0.05525.10953.93,NA,NA,NA,NA,2
2031,4.30134813,-77.18966587,520.5,0.00526.1953.92,NA,NA,NA,NA,2
2032,4.30134813,-77.18966687,520.6,0.10525.10953.93,NA,NA,NA,NA,2
2033,4.30134313,-77.18966587,520.6,0.10525.10953.93,NA,NA,NA,NA,2
2034,4.30135713,-77.18966387,520.6,0.05525.6953.97,NA,NA,NA,NA,2
2035,4.30135813,-77.18966687,520.7,0.05526.2953.92,NA,NA,NA,NA,2
2036,4.30135713,-77.18967187,520.7,0.21526.0953.94,NA,NA,NA,NA,2
2037,4.30136313,-77.18967687,520.7,0.15526.2953.92,NA,NA,NA,NA,2
2038,4.30137013,-77.18966087,520.7,0.15526.5953.89,NA,NA,NA,NA,2
2039,4.30138213,-77.18966087,520.8,0.31525.7953.98,NA,NA,NA,NA,2
2040,4.30139513,-77.18975687,522,0.41526.4953.92,NA,NA,NA,NA,2
2041,4.30141013,-77.18979887,522,0.10526.3953.93,NA,NA,NA,NA,2
2042,4.30143213,-77.18981387,521.9,0.10526.4953.92,NA,NA,NA,NA,2
2043,4.30143213,-77.18981887,521.9,0.00525.6954.01,NA,NA,NA,NA,2
2044,4.30143213,-77.18981187,521.9,0.00526.0953.96,NA,NA,NA,NA,2
2045,4.30143313,-77.18981187,521.9,0.05526.0953.96,NA,NA,NA,NA,2
2046,4.30142313,-77.18981387,521.9,0.05525.9953.97,NA,NA,NA,NA,2
2047,4.30142213,-77.18981387,521.9,0.00526.7953.91,NA,NA,NA,NA,2
2048,4.30142513,-77.18981587,522.5,0.00526.1953.97,NA,NA,NA,NA,2
2049,4.30143013,-77.18981387,522.6,0.00526.7953.91,NA,NA,NA,NA,2
2050,4.30143013,-77.18981387,522.6,0.00526.0953.98,NA,NA,NA,NA,2
2051,4.30143013,-77.18981387,522.6,0.00526.4953.94,NA,NA,NA,NA,2
2052,4.30143013,-77.18981387,522.6,0.00526.2953.98,NA,NA,NA,NA,2
2053,4.30143013,-77.18981187,522.6,0.00526.6953.94,NA,NA,NA,NA,2
2054,4.30142313,-77.18979687,523.1,0.00526.6953.94,NA,NA,NA,NA,2
2055,4.30142313,-77.18979587,523.1,0.00526.8953.92,NA,NA,NA,NA,2
2056,4.30142213,-77.18979387,523.1,0.00526.5953.95,NA,NA,NA,NA,2
2057,4.30142213,-77.18979087,523.2,0.10526.2953.98,NA,NA,NA,NA,2
2058,4.30141813,-77.18977087,523.3,0.21526.7953.93,NA,NA,NA,NA,2
2059,4.30140813,-77.18973087,523.6,0.31526.6953.94,NA,NA,NA,NA,2
2060,4.30138813,-77.18967887,524.4,0.26526.6953.94,NA,NA,NA,NA,2
2061,4.30138213,-77.18966087,524.7,0.15526.0954.00,NA,NA,NA,NA,2
2062,4.30138313,-77.18964887,525.2,0.05526.0954.00,NA,NA,NA,NA,2
2063,4.30138813,-77.18965587,525.8,0.05526.2953.98,NA,NA,NA,NA,2
2064,4.30139213,-77.18965887,526.4,0.05526.3953.97,NA,NA,NA,NA,2
2065,4.30139813,-77.18966587,527,0.10526.1954.01,NA,NA,NA,NA,2
2066,4.30140013,-77.18967387,527.7,0.10526.3953.99,NA,NA,NA,NA,2
2067,4.30140213,-77.18968387,528.5,0.10526.6953.95,NA,NA,NA,NA,2
2068,4.30140213,-77.18969087,529.3,0.00526.6953.95,NA,NA,NA,NA,2
2069,4.30140213,-77.18969187,529.7,0.00526.1954.01,NA,NA,NA,NA,2
2070,4.30140213,-77.18969187,529.8,0.00526.3953.99,NA,NA,NA,NA,2
2071,4.30140313,-77.18969187,529.7,0.00526.2954.00,NA,NA,NA,NA,2
2072,4.30140513,-77.18969187,529.7,0.00525.2954.10,NA,NA,NA,NA,2
2073,4.30145013,-77.18964087,529.3,0.05524.8954.15,NA,NA,NA,NA,2
2074,4.30151313,-77.18961087,528.8,0.31523.5954.28,NA,NA,NA,NA,2
2075,4.30158513,-77.18957187,528.3,0.46522.7954.35,NA,NA,NA,NA,2
2076,4.30167513,-77.18950187,528.5,0.67521.3954.50,NA,NA,NA,NA,2
2077,4.30174713,-77.18942587,528.5,0.98521.0954.53,NA,NA,NA,NA,2
2078,4.30181313,-77.18936587,528,0.77521.2954.49,NA,NA,NA,NA,2
2079,4.30186213,-77.18932087,528.7,0.41520.6954.55,NA,NA,NA,NA,2
2080,4.30189013,-77.18927687,528.7,0.46520.4954.58,NA,NA,NA,NA,2
2081,4.30190813,-77.18923887,528.7,0.21519.4954.66,NA,NA,NA,NA,2
2082,4.30196713,-77.18921187,528.8,0.41519.1954.70,NA,NA,NA,NA,2
2083,4.30200713,-77.18919887,528.7,0.72517.1954.89,NA,NA,NA,NA,2
2084,4.30206213,-77.18918587,528.5,0.41515.6955.05,NA,NA,NA,NA,2
2085,4.30209013,-77.18916687,528.7,0.26515.3955.08,NA,NA,NA,NA,2
2086,4.30209813,-77.18915087,528.8,0.21515.5955.04,NA,NA,NA,NA,2
2087,4.30213213,-77.18915087,529,0.36514.3955.17,NA,NA,NA,NA,2
2088,4.30215213,-77.18914387,528.8,0.15513.5955.26,NA,NA,NA,NA,2
2089,4.30219513,-77.18911687,528.7,0.62511.6955.44,NA,NA,NA,NA,2
2090,4.30225213,-77.18906387,528.8,0.62509.8955.63,NA,NA,NA,NA,2
2091,4.30225213,-77.18903087,528.8,0.31509.9955.60,NA,NA,NA,NA,2
2092,4.30226013,-77.18896387,529.2,0.57507.7955.84,NA,NA,NA,NA,2
2093,4.30228813,-77.18894587,528.6,0.00507.6955.83,NA,NA,NA,NA,2
2094,4.30233813,-77.18892087,528.1,0.67506.0956.00,NA,NA,NA,NA,2
2095,4.30238213,-77.18888687,527.6,0.36505.8956.02,NA,NA,NA,NA,2
2096,4.30238813,-77.18888587,527.2,0.26505.4956.06,NA,NA,NA,NA,2
2097,4.30242813,-77.18885687,526.6,0.51504.3956.18,NA,NA,NA,NA,2
2098,4.30248313,-77.18881187,525.8,0.46502.5956.37,NA,NA,NA,NA,2
2099,4.30254213,-77.18880187,525.8,0.31501.1956.50,NA,NA,NA,NA,2
2100,4.30257813,-77.18878887,526,0.26501.4956.47,NA,NA,NA,NA,2
2101,4.30258713,-77.18876687,526.1,0.51500.9956.53,NA,NA,NA,NA,2
2102,4.30259013,-77.18870387,525.9,0.72500.10956.52,NA,NA,NA,NA,2
2103,4.30259513,-77.18865887,525.6,0.36500.2956.58,NA,NA,NA,NA,2
2104,4.30263313,-77.18863587,524.8,0.51499.4956.67,NA,NA,NA,NA,2
2105,4.30269313,-77.18860187,524,0.51496.9956.94,NA,NA,NA,NA,2
2106,4.30270813,-77.18859087,523.5,0.26496.9956.94,NA,NA,NA,NA,2
2107,4.30271513,-77.18855387,523.4,0.41494.4957.18,NA,NA,NA,NA,2
2108,4.30273213,-77.18852387,523.2,0.36492.3957.41,NA,NA,NA,NA,2
2109,4.30276013,-77.18849887,523,0.10491.1957.52,NA,NA,NA,NA,2
2110,4.30277813,-77.18846187,523.1,0.46489.1957.74,NA,NA,NA,NA,2
2111,4.30280713,-77.18841387,522.7,0.26486.8957.96,NA,NA,NA,NA,2
2112,4.30282313,-77.18837387,522.3,0.46484.3958.23,NA,NA,NA,NA,2
2113,4.30284813,-77.18835587,521.9,0.36482.6958.40,NA,NA,NA,NA,2
2114,4.30289313,-77.18831687,521.2,0.62479.9958.69,NA,NA,NA,NA,2
2115,4.30291713,-77.18831387,520.5,0.51478.1958.86,NA,NA,NA,NA,2
2116,4.30296013,-77.18828587,519.1,0.41476.4959.03,NA,NA,NA,NA,2
2117,4.30296713,-77.18824087,517.5,0.41474.5959.23,NA,NA,NA,NA,2
2118,4.30297813,-77.18816587,516.4,0.77471.6959.54,NA,NA,NA,NA,2
2119,4.30302313,-77.18812387,516,0.36469.6959.74,NA,NA,NA,NA,2
2120,4.30302713,-77.18813387,515.8,0.05469.4959.76,NA,NA,NA,NA,2
2121,4.30303213,-77.18813687,515.6,0.00469.4959.76,NA,NA,NA,NA,2
2122,4.30303813,-77.18811187,515.1,0.05469.2959.77,NA,NA,NA,NA,2
2123,4.30304013,-77.18809687,515.1,0.62467.7959.93,NA,NA,NA,NA,2
2124,4.30306713,-77.18798187,513.1,1.03466.0960.11,NA,NA,NA,NA,2
2125,4.30309713,-77.18790887,510.8,0.41465.4960.17,NA,NA,NA,NA,2
2126,4.30311313,-77.18792087,509.9,0.15464.10960.22,NA,NA,NA,NA,2
2127,4.30313013,-77.18797187,509.6,0.36464.3960.29,NA,NA,NA,NA,2
2128,4.30312213,-77.18804687,509.3,0.31464.0960.32,NA,NA,NA,NA,2
2129,4.30311013,-77.18804687,509,0.10464.0960.32,1,1,1,1,2
2130,4.30310213,-77.18805187,509,0.26464.4960.28,NA,NA,NA,NA,2
2131,4.30310013,-77.18807887,509,0.10464.2960.30,NA,NA,NA,NA,2
2132,4.30311713,-77.18808687,508.7,0.15464.3960.28,NA,NA,NA,NA,2
2133,4.30313313,-77.18809887,508.6,0.21463.8960.33,NA,NA,NA,NA,2
2134,4.30314013,-77.18811187,508.5,0.15464.3960.28,NA,NA,NA,NA,2
2135,4.30317013,-77.18809187,508.1,0.26463.10960.31,NA,NA,NA,NA,2
2136,4.30319013,-77.18804087,507.8,0.10463.7960.34,NA,NA,NA,NA,2
2137,4.30323313,-77.18798687,506.7,0.41462.3960.49,NA,NA,NA,NA,2
2138,4.30324313,-77.18799387,506.4,0.15461.10960.51,NA,NA,NA,NA,2
2139,4.30324813,-77.18799587,506.4,0.15461.4960.57,NA,NA,NA,NA,2
2140,4.30326313,-77.18798187,506.3,0.26461.2960.59,NA,NA,NA,NA,2
2141,4.30328313,-77.18795387,505.9,0.36461.0960.61,NA,NA,NA,NA,2
2142,4.30331313,-77.18794187,505.4,0.05460.3960.69,NA,NA,NA,NA,2
2143,4.30331713,-77.18794887,505,0.10460.6960.66,NA,NA,NA,NA,2
2144,4.30331013,-77.18794887,505,0.15460.5960.65,NA,NA,NA,NA,2
2145,4.30330313,-77.18794087,505,0.21460.2960.68,NA,NA,NA,NA,2
2146,4.30329013,-77.18792187,504.7,0.26459.4960.77,NA,NA,NA,NA,2
2147,4.30329013,-77.18789087,503.3,0.15459.2960.79,NA,NA,NA,NA,2
2148,4.30332313,-77.18791887,502.9,0.10458.4960.88,NA,NA,NA,NA,2
2149,4.30333313,-77.18791587,502.8,0.10458.7960.85,NA,NA,NA,NA,2
2150,4.30331313,-77.18788187,501.5,0.31458.3960.89,NA,NA,NA,NA,2
2151,4.30328813,-77.18784087,499.2,0.26457.6960.95,NA,NA,NA,NA,2
